GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sun Mar 08 01:07:55 MEZ 2015,08-Mär.-2015 01:07:54.186,6.07286735,50.77137544,10.262188,20.0,240.0,355.8,0.24001873,-8.363545,-5.749077,0.05383867,36.94387435913086,240.0,0.05383867025375366,-0.6860424280166626,49.411766052246094,67.0,-,112.0,1358.0,47.0,19.489999771118164,-17.0,-,31.372549057006836,-,14.699999809265137,7.286596775054932,13.085742950439453,4.702077865600586,-,-,0.0244667399674654,-0.8525530099868774,6.0,100.0,13.723708152770996,7.641838073730469
Sun Mar 08 01:07:56 MEZ 2015,08-Mär.-2015 01:07:55.185,6.07279753,50.77150607,11.011357,17.0,240.0,352.0,-0.27234045,-8.515577,-5.939416,0.07770032,39.64088439941406,240.0,0.07770031690597534,-0.7054449915885925,58.431373596191406,67.0,-,78.0,1363.5,47.0,20.219999313354492,-13.0,-,24.705883026123047,-,14.760000228881836,7.023530006408691,13.08481502532959,4.717421531677246,-,-,-0.027761511504650116,-0.8680506348609924,6.0,100.0,14.237730026245117,7.6423797607421875
Sun Mar 08 01:07:57 MEZ 2015,08-Mär.-2015 01:07:56.186,6.07275282,50.77158187,10.761621,16.0,240.0,351.1,-0.36750996,-8.357559,-6.279991,0.08531028,38.74183654785156,240.0,0.08531028032302856,-0.7401621341705322,36.47058868408203,67.0,-,112.0,1379.0,48.0,23.1299991607666,-10.0,-,28.627450942993164,-,14.680000305175781,6.27053165435791,13.088175773620605,4.726424217224121,-,-,-0.037462785840034485,-0.851942777633667,6.0,100.0,15.94747257232666,7.640417575836182
Sun Mar 08 01:07:58 MEZ 2015,08-Mär.-2015 01:07:57.203,6.07269751,50.77176842,12.7598,18.0,239.0,351.0,0.40043023,-8.3551655,-6.2422824,0.082935154,45.935279846191406,239.0,0.0829351544380188,-0.7363182306289673,42.352943420410156,67.0,-,120.0,1438.0,50.0,25.739999771118164,-8.0,-,27.45098114013672,-,14.640000343322754,5.752098083496094,13.083189964294434,4.747540473937988,-,-,0.04081857576966286,-0.8516988158226013,6.0,100.0,17.384809494018555,7.64332914352417
Sun Mar 08 01:07:59 MEZ 2015,08-Mär.-2015 01:07:58.184,6.07271689,50.77195275,14.008925,21.0,239.0,354.3,0.48243165,-7.9822683,-6.411672,0.06383413,50.43212890625,239.0,0.06383413076400757,-0.7535852789878845,52.54901885986328,66.0,-,161.0,1457.5,51.0,25.40999984741211,-8.0,-,28.627450942993164,-,14.619999885559082,6.064629554748535,13.066701889038086,4.768091678619385,-,-,0.04917753487825394,-0.8136868476867676,6.0,100.0,16.488908767700195,7.652973651885986
Sun Mar 08 01:08:00 MEZ 2015,08-Mär.-2015 01:07:59.185,6.07279246,50.77199008,12.2602,19.0,239.0,359.9,0.45729253,-8.130111,-6.194997,0.061977327,44.13671875,239.0,0.0619773268699646,-0.731498122215271,47.8431396484375,66.0,-,143.0,1515.5,52.0,29.049999237060547,-7.0,-,29.019607543945313,-,14.619999885559082,5.408738136291504,13.051931381225586,4.774848937988281,-,-,0.046614933758974075,-0.8287574052810669,6.0,100.0,18.488439559936523,7.66163444519043
Sun Mar 08 01:08:01 MEZ 2015,08-Mär.-2015 01:08:00.187,6.0728336,50.77212125,12.7598,20.0,240.0,3.2,-0.019752163,-8.385692,-6.493075,0.10010797,45.935279846191406,240.0,0.10010796785354614,-0.7618832588195801,46.66666793823242,66.0,-,137.0,1585.5,55.0,29.829999923706055,-7.0,-,30.58823585510254,-,14.640000343322754,5.571192741394043,13.030693054199219,4.789726734161377,-,-,-0.002013472141698003,-0.8548105359077454,6.0,100.0,17.949321746826172,7.674121856689453
Sun Mar 08 01:08:02 MEZ 2015,08-Mär.-2015 01:08:01.183,6.07275453,50.77226598,13.259431,21.0,239.0,356.1,0.4309563,-7.8595657,-6.05733,0.03146249,47.733951568603516,239.0,0.057865917682647705,-0.7202714681625366,44.70588302612305,66.0,-,140.0,1616.5,56.0,31.860000610351563,-6.0,-,29.803922653198242,-,14.539999961853027,5.311058044433594,13.006075859069824,4.806766033172607,-,-,-0.007809831760823727,-0.8011789321899414,6.0,100.0,18.828475952148438,7.6886467933654785
Sun Mar 08 01:08:03 MEZ 2015,08-Mär.-2015 01:08:02.186,6.07284804,50.77242567,14.008925,23.0,239.0,3.8,0.2813187,-8.286931,-5.9388175,0.058664978,50.43212890625,239.0,0.05866497755050659,-0.7053840160369873,62.74509811401367,67.0,-,115.0,1663.5,57.0,28.799999237060547,-5.0,-,30.58823585510254,-,14.619999885559082,5.980274200439453,13.006075859069824,4.8257155418396,-,-,0.028676725924015045,-0.8447431921958923,6.0,100.0,16.721494674682617,7.6886467933654785
Sun Mar 08 01:08:04 MEZ 2015,08-Mär.-2015 01:08:03.184,6.07272061,50.77263776,15.508062,21.0,235.0,355.7,-0.11492168,-8.751406,-5.927445,0.096520245,55.82902145385742,235.0,0.09652024507522583,-0.704224705696106,0.7843137383460999,67.0,-,123.0,1250.0,57.0,9.720000267028809,-5.0,-,83.92156982421875,-,14.640000343322754,17.719329833984375,13.03450870513916,4.850963592529297,-,-,-0.011714748106896877,-0.8920902609825134,6.0,100.0,5.643504619598389,7.671875
Sun Mar 08 01:08:05 MEZ 2015,08-Mär.-2015 01:08:04.188,6.07258561,50.77277892,15.508062,18.0,235.0,349.7,0.33997664,-9.007586,-6.539762,0.15421468,55.82902145385742,235.0,0.04915553331375122,-0.7100821137428284,78.03921508789063,67.0,-,111.0,1300.0,57.0,17.520000457763672,-6.0,-,83.92156982421875,-,14.619999885559082,9.830588340759277,13.03450870513916,4.869328498840332,-,-,0.02147703804075718,-0.8297945857048035,6.0,100.0,10.172243118286133,7.671875
Sun Mar 08 01:08:06 MEZ 2015,08-Mär.-2015 01:08:05.184,6.07251118,50.77290851,15.258195,15.0,230.0,349.8,0.5626374,-8.513782,-6.666056,0.12273282,54.929500579833984,230.0,0.12273281812667847,-0.7795163989067078,98.82353210449219,67.0,-,136.0,1298.0,57.0,19.239999771118164,-5.0,-,83.92156982421875,-,14.640000343322754,8.951761245727539,13.030406951904297,4.884670734405518,-,-,0.05735345184803009,-0.8678675889968872,6.0,100.0,11.17088794708252,7.674290657043457
Sun Mar 08 01:08:07 MEZ 2015,08-Mär.-2015 01:08:06.187,6.07253619,50.77296551,15.258195,12.0,228.0,353.4,0.7374141,-9.380483,-6.779781,0.20121485,54.929500579833984,228.0,0.20121484994888306,-0.7911091446876526,84.31372833251953,67.0,-,149.0,1304.5,57.0,25.860000610351563,-2.0,-,83.92156982421875,-,14.619999885559082,6.660166263580322,12.997705459594727,4.891252517700195,-,-,0.0751696303486824,-0.9562163352966309,6.0,100.0,15.014509201049805,7.693598747253418
Sun Mar 08 01:08:08 MEZ 2015,08-Mär.-2015 01:08:07.200,6.07251313,50.7731636,15.508062,13.0,227.0,353.2,0.7493851,-8.950723,-6.6564794,0.15862292,55.82902145385742,227.0,0.013161122798919678,-0.7138039469718933,82.35294342041016,67.0,-,146.0,1303.0,57.0,24.989999771118164,-1.0,-,83.52941131591797,-,14.640000343322754,6.892033100128174,12.986123085021973,4.91334867477417,-,-,0.07638991624116898,-0.9124079942703247,6.0,100.0,14.509380340576172,7.700460433959961
Sun Mar 08 01:08:09 MEZ 2015,08-Mär.-2015 01:08:08.192,6.07249335,50.77332728,16.00781,14.0,226.0,352.8,0.8367735,-8.30369,-6.1303535,0.07458836,57.628116607666016,226.0,0.0745883584022522,-0.7249085903167725,85.88235473632813,67.0,-,140.0,1314.0,57.0,25.079999923706055,-1.0,-,83.52941131591797,-,14.680000305175781,6.867300987243652,12.959376335144043,4.931610584259033,-,-,0.08529800921678543,-0.8464515209197998,6.0,100.0,14.56163501739502,7.716353416442871
Sun Mar 08 01:08:10 MEZ 2015,08-Mär.-2015 01:08:09.190,6.07246313,50.77348878,16.507574,14.0,226.0,351.6,-0.3333926,-7.9714947,-6.495469,0.067745864,59.42726516723633,226.0,0.0677458643913269,-0.7621272802352905,81.96078491210938,67.0,-,137.0,1316.5,58.0,22.1299991607666,0.0,-,83.52941131591797,-,14.579999923706055,7.919273376464844,12.933273315429688,4.949702739715576,-,-,-0.033984970301389694,-0.812588632106781,6.0,100.0,12.627310752868652,7.731926918029785
Sun Mar 08 01:08:11 MEZ 2015,08-Mär.-2015 01:08:10.183,6.072416,50.77362974,16.00781,13.0,227.0,352.2,0.10474633,-7.8547773,-6.223727,0.040624797,57.628116607666016,227.0,0.040624797344207764,-0.7344267964363098,83.52941131591797,67.0,-,134.0,1306.0,57.0,22.049999237060547,0.0,-,83.92156982421875,-,14.579999923706055,7.810970306396484,12.857966423034668,4.965732097625732,-,-,0.010677505284547806,-0.8006908297538757,6.0,100.0,12.80239486694336,7.777211666107178
Sun Mar 08 01:08:12 MEZ 2015,08-Mär.-2015 01:08:11.189,6.07238712,50.77378638,15.508062,13.0,228.0,353.8,-0.49320555,-8.684368,-6.491279,0.12536985,55.82902145385742,228.0,0.1253698468208313,-0.7617001533508301,79.60784149169922,67.0,-,133.0,1303.0,57.0,21.969999313354492,0.0,-,83.52941131591797,-,14.640000343322754,7.839413166046143,12.805706024169922,4.983275890350342,-,-,-0.05027579143643379,-0.8852566480636597,6.0,100.0,12.755945205688477,7.808950901031494
Sun Mar 08 01:08:13 MEZ 2015,08-Mär.-2015 01:08:12.187,6.07234408,50.77389532,15.008331,14.0,229.0,352.3,0.36631286,-8.623915,-6.4362125,0.11656588,54.029991149902344,229.0,0.11656588315963745,-0.7560868859291077,83.13725280761719,67.0,-,129.0,1273.0,56.0,19.469999313354492,1.0,-,83.52941131591797,-,14.680000305175781,8.846014976501465,12.77587604522705,4.995769500732422,-,-,0.037340760231018066,-0.8790942430496216,6.0,100.0,11.304427146911621,7.827183723449707
Sun Mar 08 01:08:14 MEZ 2015,08-Mär.-2015 01:08:13.188,6.07230871,50.77402675,15.008331,14.0,230.0,353.8,-0.6667852,-8.769362,-6.2500634,0.11882955,54.029991149902344,230.0,0.11882954835891724,-0.7371114492416382,87.8431396484375,67.0,-,130.0,1255.0,55.0,22.440000534057617,1.0,-,83.52941131591797,-,14.640000343322754,7.40591287612915,12.634528160095215,5.01060152053833,-,-,-0.06796994060277939,-0.8939207196235657,6.0,100.0,13.502606391906738,7.9147491455078125
Sun Mar 08 01:08:15 MEZ 2015,08-Mär.-2015 01:08:14.187,6.07230584,50.77418164,14.508618,14.0,231.0,358.8,0.15263036,-8.379706,-6.317101,0.08884376,52.23102569580078,231.0,0.08884376287460327,-0.7439450025558472,94.50980377197266,67.0,-,139.0,1238.0,54.0,24.770000457763672,2.0,-,83.52941131591797,-,14.680000305175781,6.587285995483398,12.634528160095215,5.027833461761475,-,-,0.01555864978581667,-0.8542004227638245,6.0,100.0,15.18062686920166,7.9147491455078125
Sun Mar 08 01:08:16 MEZ 2015,08-Mär.-2015 01:08:15.184,6.07229024,50.77430999,14.508618,14.0,233.0,358.9,0.017357962,-8.37013,-5.7299232,0.052999914,52.23102569580078,233.0,0.052999913692474365,-0.6840900182723999,89.4117660522461,67.0,-,142.0,1149.0,53.0,18.770000457763672,3.0,-,83.52941131591797,-,14.619999885559082,8.531991004943848,12.476855278015137,5.042153835296631,-,-,0.0017694149864837527,-0.8532241582870483,6.0,100.0,11.720491409301758,8.0147705078125
Sun Mar 08 01:08:17 MEZ 2015,08-Mär.-2015 01:08:16.187,6.0722896,50.77442784,14.258769,14.0,234.0,1.5,-0.6769605,-8.740632,-5.743091,0.033486187,51.331565856933594,234.0,0.03348618745803833,-0.6613316535949707,59.2156867980957,67.0,-,102.0,1494.5,51.0,25.969999313354492,3.0,-,81.5686264038086,-,14.579999923706055,5.933856010437012,12.357318878173828,5.055263996124268,-,-,-0.06717675924301147,-0.8423635959625244,6.0,100.0,16.8523006439209,8.092299461364746
Sun Mar 08 01:08:18 MEZ 2015,08-Mär.-2015 01:08:17.187,6.072302,50.77454522,13.509256,14.0,234.0,6.9,0.47225627,-9.601347,-3.2549171,0.053562462,48.63331985473633,234.0,0.0535624623298645,-0.43179580569267273,4.705882549285889,68.0,-,106.0,913.0,42.0,7.800000190734863,3.0,-,30.980392456054688,-,14.5600004196167,16.270219802856445,12.344350814819336,5.0683512687683105,-,-,0.04814029112458229,-0.9787305593490601,6.0,100.0,6.146144866943359,8.100800514221191
Sun Mar 08 01:08:19 MEZ 2015,08-Mär.-2015 01:08:18.184,6.07229515,50.77450701,11.011357,13.0,232.0,10.8,0.54408234,-9.603742,-3.8845923,0.07648283,39.64088439941406,232.0,0.07648283243179321,-0.49598291516304016,25.490196228027344,68.0,-,105.0,884.5,34.0,7.989999771118164,-1.0,-,83.52941131591797,-,14.619999885559082,12.857924461364746,12.324077606201172,5.072629451751709,-,-,0.05546201020479202,-0.9789746403694153,6.0,100.0,7.777237415313721,8.114126205444336
Sun Mar 08 01:08:20 MEZ 2015,08-Mär.-2015 01:08:19.186,6.07232814,50.77458519,8.265138,12.0,232.0,14.0,0.9864111,-9.818023,-3.881001,0.09986049,29.75449562072754,232.0,0.09986048936843872,-0.4956167936325073,26.666667938232422,68.0,-,106.0,896.5,25.0,7.860000133514404,-4.0,-,83.52941131591797,-,14.619999885559082,9.610726356506348,12.292084693908691,5.081632614135742,-,-,0.10055158287286758,-1.0008177757263184,6.0,100.0,10.404950141906738,8.135245323181152
Sun Mar 08 01:08:21 MEZ 2015,08-Mär.-2015 01:08:20.184,6.07234696,50.77464298,6.0207973,12.0,233.0,13.9,0.89782566,-9.433155,-4.177882,0.07464987,21.674869537353516,233.0,0.0746498703956604,-0.5258799195289612,26.666667938232422,68.0,-,105.0,900.0,10.0,7.610000133514404,-2.0,-,83.52941131591797,-,14.5,3.970581293106079,12.251279830932617,5.088197231292725,-,-,0.09152147173881531,-0.9615855813026428,6.0,100.0,25.185009002685547,8.162341117858887
Sun Mar 08 01:08:22 MEZ 2015,08-Mär.-2015 01:08:21.187,6.07235088,50.77468049,3.535534,12.0,233.0,9.9,0.7930793,-8.790312,-5.1876364,0.0625965,12.727921485900879,233.0,0.06259649991989136,-0.6288110017776489,26.666667938232422,68.0,-,105.0,905.5,4.0,7.940000057220459,-1.0,-,83.52941131591797,-,14.619999885559082,1.522222876548767,12.201641082763672,5.092379093170166,-,-,0.0808439627289772,-0.8960562348365784,6.0,100.0,65.69283294677734,8.195547103881836
Sun Mar 08 01:08:23 MEZ 2015,08-Mär.-2015 01:08:22.186,6.07235568,50.77472934,3.535534,13.0,233.0,9.2,0.58657944,-8.2037325,-6.407482,0.08179134,12.727921485900879,233.0,0.08179134130477905,-0.7531582117080688,26.27450942993164,68.0,-,104.0,863.5,0.0,7.489999771118164,-1.0,-,83.52941131591797,-,14.5600004196167,0.0,12.201641082763672,5.0978240966796875,-,-,0.05979402735829353,-0.8362621665000916,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:24 MEZ 2015,08-Mär.-2015 01:08:23.186,6.07239826,50.77474579,3.535534,14.0,233.0,22.7,0.47884035,-7.8942814,-6.649895,0.07230884,12.727921485900879,233.0,0.07230883836746216,-0.7778689861297607,10.588235855102539,68.0,-,47.0,435.5,0.0,1.1100000143051147,0.0,-,44.313724517822266,-,14.5,0.0,12.201641082763672,5.101341247558594,-,-,0.048811450600624084,-0.8047177195549011,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:25 MEZ 2015,08-Mär.-2015 01:08:24.199,6.07239457,50.77470227,0.559017,13.0,233.0,22.7,0.5351041,-8.026561,-6.4302273,0.068799675,2.0124611854553223,233.0,0.06842964887619019,-0.757063090801239,0.0,68.0,-,45.0,205.0,0.0,0.0,-9.0,-,14.117647171020508,-,13.180000305175781,0.0,12.201641082763672,5.106189727783203,-,-,0.05485186725854874,-0.8182018995285034,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:26 MEZ 2015,08-Mär.-2015 01:08:25.184,6.07239222,50.77470304,0.5,14.0,233.0,0.0,0.545878,-8.040328,-6.4481835,0.07109398,1.7999999523162842,233.0,0.07109397649765015,-0.7573071718215942,0.0,68.0,-,72.0,0.0,0.0,0.0,16.0,-,14.117647171020508,-,13.119999885559082,0.0,12.201641082763672,5.1063761711120605,-,-,0.05564505234360695,-0.81960529088974,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:27 MEZ 2015,08-Mär.-2015 01:08:26.192,6.07241525,50.77472834,0.559017,14.0,236.0,22.7,0.53450555,-8.00621,-6.4505777,0.068479,2.0124611854553223,236.0,0.06847900152206421,-0.7575511932373047,0.0,68.0,-,100.0,0.0,0.0,0.0,119.0,-,85.49019622802734,-,13.039999961853027,0.0,12.201641082763672,5.109625816345215,-,-,0.054485782980918884,-0.8161274194717407,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:28 MEZ 2015,08-Mär.-2015 01:08:27.184,6.07240889,50.77474319,0.5,14.0,237.0,0.0,0.5363012,-8.015787,-6.4721255,0.07062453,1.7999999523162842,237.0,0.07062453031539917,-0.7597477436065674,0.0,68.0,-,100.0,0.0,0.0,0.0,119.0,-,89.4117660522461,-,12.960000038146973,0.0,12.201641082763672,5.111337661743164,-,-,0.05466882511973381,-0.8171036243438721,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:29 MEZ 2015,08-Mär.-2015 01:08:28.189,6.07242523,50.77476645,0.5,14.0,239.0,0.0,0.56084174,-8.00621,-6.453571,0.068813026,1.7999999523162842,239.0,0.0688130259513855,-0.7578563094139099,0.0,68.0,-,100.0,0.0,0.0,0.0,115.0,-,89.4117660522461,-,12.899999618530273,0.0,12.201641082763672,5.114170074462891,-,-,0.057170409709215164,-0.8161274194717407,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:30 MEZ 2015,08-Mär.-2015 01:08:29.185,6.07244325,50.77477437,0.5,14.0,239.0,0.0,0.56084174,-8.02716,-6.4326215,0.0691393,1.7999999523162842,239.0,0.06913930177688599,-0.7557207942008972,0.0,68.0,-,100.0,0.0,0.0,0.0,111.0,-,89.4117660522461,-,12.760000228881836,0.0,12.201641082763672,5.115716457366943,-,-,0.057170409709215164,-0.8182629346847534,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:31 MEZ 2015,08-Mär.-2015 01:08:30.185,6.0724455,50.77477526,0.5,15.0,241.0,0.0,0.51714754,-8.061875,-6.419453,0.07083088,1.7999999523162842,241.0,0.07083088159561157,-0.7543784976005554,0.0,68.0,-,100.0,0.0,0.0,0.0,107.0,-,89.4117660522461,-,12.720000267028809,0.0,12.201641082763672,5.115903377532959,-,-,0.05271636322140694,-0.8218017220497131,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:32 MEZ 2015,08-Mär.-2015 01:08:31.191,6.0724567,50.77477069,0.5,14.0,241.0,0.0,0.5422867,-8.04751,-6.425439,0.07019895,1.7999999523162842,241.0,0.07019895315170288,-0.7549886107444763,0.0,68.0,-,100.0,0.0,0.0,0.0,101.0,-,89.4117660522461,-,12.619999885559082,0.0,12.201641082763672,5.116842746734619,-,-,0.0552789680659771,-0.8203374147415161,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:33 MEZ 2015,08-Mär.-2015 01:08:32.185,6.072473,50.77478729,0.5,14.0,242.0,0.0,0.5434838,-8.009203,-6.4577603,0.06922299,1.7999999523162842,242.0,0.06922298669815063,-0.7582833766937256,0.0,69.0,-,100.0,0.0,0.0,0.0,97.0,-,89.4117660522461,-,12.579999923706055,0.0,12.201641082763672,5.119018077850342,-,-,0.055400997400283813,-0.8164324760437012,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:34 MEZ 2015,08-Mär.-2015 01:08:33.188,6.072461,50.77479126,0.5,14.0,243.0,0.0,0.52852005,-8.013393,-6.4499793,0.068978846,1.7999999523162842,243.0,0.06897884607315063,-0.7574902176856995,0.0,69.0,-,100.0,0.0,0.0,0.0,95.0,-,89.4117660522461,-,12.539999961853027,0.0,12.201641082763672,5.1199727058410645,-,-,0.0538756400346756,-0.8168596625328064,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:35 MEZ 2015,08-Mär.-2015 01:08:34.184,6.0724515,50.77479938,0.5,14.0,244.0,0.0,0.53450555,-8.008006,-6.4260373,0.06705612,1.7999999523162842,244.0,0.06705611944198608,-0.7550496459007263,0.0,69.0,-,100.0,0.0,0.0,0.0,92.0,-,89.4117660522461,-,12.520000457763672,0.0,12.201641082763672,5.121097564697266,-,-,0.054485782980918884,-0.816310465335846,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:36 MEZ 2015,08-Mär.-2015 01:08:35.184,6.07244158,50.77479771,0.5,13.0,245.0,0.0,0.5482722,-8.056489,-6.447585,0.07235271,1.7999999523162842,245.0,0.07235270738601685,-0.7572461366653442,0.0,69.0,-,100.0,0.0,0.0,0.0,90.0,-,89.4117660522461,-,12.5,0.0,12.201641082763672,5.121821403503418,-,-,0.05588911101222038,-0.8212526440620422,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:37 MEZ 2015,08-Mär.-2015 01:08:36.185,6.07244575,50.7748028,0.5,13.0,245.0,0.0,0.54887074,-8.033744,-6.4481835,0.070587456,1.7999999523162842,245.0,0.07058745622634888,-0.7573071718215942,0.0,69.0,-,100.0,0.0,0.0,0.0,87.0,-,89.4117660522461,-,12.460000038146973,0.0,12.201641082763672,5.122459411621094,-,-,0.05595012381672859,-0.8189340829849243,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:38 MEZ 2015,08-Mär.-2015 01:08:37.187,6.07245317,50.77481337,0.5,13.0,246.0,0.0,0.5422867,-8.02297,-6.467936,0.07095772,1.7999999523162842,246.0,0.0709577202796936,-0.7593206763267517,0.0,69.0,-,100.0,0.0,0.0,0.0,83.0,-,89.4117660522461,-,12.4399995803833,0.0,12.201641082763672,5.123746395111084,-,-,0.0552789680659771,-0.8178358674049377,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:39 MEZ 2015,08-Mär.-2015 01:08:38.186,6.07245267,50.77482004,0.5,13.0,246.0,0.0,0.52133745,-8.052897,-6.4631476,0.07291621,1.7999999523162842,246.0,0.07291620969772339,-0.758832573890686,0.0,69.0,-,100.0,0.0,0.0,0.0,81.0,-,89.4117660522461,-,12.4399995803833,0.0,12.201641082763672,5.1244893074035645,-,-,0.053143467754125595,-0.8208865523338318,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:40 MEZ 2015,08-Mär.-2015 01:08:39.186,6.07245205,50.77482086,0.5,13.0,246.0,0.0,0.5315128,-8.016386,-6.43741,0.068430245,1.7999999523162842,246.0,0.06843024492263794,-0.7562088966369629,0.0,69.0,-,100.0,0.0,0.0,0.0,81.0,-,89.4117660522461,-,12.399999618530273,0.0,12.201641082763672,5.1245903968811035,-,-,0.05418071150779724,-0.8171647191047668,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:41 MEZ 2015,08-Mär.-2015 01:08:40.188,6.07245085,50.77482102,0.5,13.0,247.0,0.0,0.54527944,-8.013393,-6.463746,0.06994718,1.7999999523162842,247.0,0.06994718313217163,-0.7588935494422913,0.0,69.0,-,100.0,0.0,0.0,0.0,78.0,-,89.4117660522461,-,12.399999618530273,0.0,12.201641082763672,5.124676704406738,-,-,0.05558403953909874,-0.8168596625328064,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:42 MEZ 2015,08-Mär.-2015 01:08:41.193,6.07244885,50.77481771,0.5,13.0,247.0,0.0,0.53091425,-8.031948,-6.4631476,0.07130343,1.7999999523162842,247.0,0.07130342721939087,-0.758832573890686,0.0,69.0,-,100.0,0.0,0.0,0.0,76.0,-,89.4117660522461,-,12.380000114440918,0.0,12.201641082763672,5.125071048736572,-,-,0.054119694977998734,-0.8187510371208191,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:43 MEZ 2015,08-Mär.-2015 01:08:42.184,6.07244593,50.77481168,0.5,13.0,247.0,0.0,0.5482722,-8.06008,-6.439804,0.072143614,1.7999999523162842,247.0,0.07214361429214478,-0.7564529776573181,0.0,69.0,-,100.0,0.0,0.0,0.0,75.0,-,89.4117660522461,-,12.380000114440918,0.0,12.201641082763672,5.125772953033447,-,-,0.05588911101222038,-0.8216186761856079,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:44 MEZ 2015,08-Mär.-2015 01:08:43.184,6.07244571,50.77481173,0.5,12.0,247.0,0.0,0.51954174,-8.034941,-6.43322,0.06957489,1.7999999523162842,247.0,0.06957489252090454,-0.7557818293571472,0.0,69.0,-,100.0,0.0,0.0,0.0,73.0,-,89.4117660522461,-,12.380000114440918,0.0,12.201641082763672,5.125789642333984,-,-,0.05296041816473007,-0.8190560936927795,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:45 MEZ 2015,08-Mär.-2015 01:08:44.199,6.07243828,50.77480008,0.5,12.0,248.0,0.0,0.492607,-8.019978,-6.479907,0.07123214,1.7999999523162842,248.0,0.0712321400642395,-0.7605409622192383,0.0,69.0,-,100.0,0.0,0.0,0.0,71.0,-,89.4117660522461,-,12.359999656677246,0.0,12.201641082763672,5.127187728881836,-,-,0.05021477863192558,-0.8175308108329773,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:46 MEZ 2015,08-Mär.-2015 01:08:45.186,6.07243591,50.77479734,0.5,12.0,248.0,0.0,0.55964464,-8.034343,-6.4487824,0.07073218,1.7999999523162842,248.0,0.07073217630386353,-0.7573682069778442,0.0,69.0,-,100.0,0.0,0.0,0.0,70.0,-,89.4117660522461,-,12.359999656677246,0.0,12.201641082763672,5.127535343170166,-,-,0.05704838037490845,-0.8189951777458191,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:47 MEZ 2015,08-Mär.-2015 01:08:46.184,6.07243534,50.77479801,0.5,12.0,248.0,0.0,0.53091425,-8.024167,-6.457162,0.070304334,1.7999999523162842,248.0,0.07030433416366577,-0.7582224011421204,0.0,69.0,-,100.0,0.0,0.0,0.0,68.0,-,89.4117660522461,-,12.319999694824219,0.0,12.201641082763672,5.127620220184326,-,-,0.054119694977998734,-0.817957878112793,6.0,100.0,Infinity,8.195547103881836
Sun Mar 08 01:08:48 MEZ 2015,08-Mär.-2015 01:08:47.184,6.07243558,50.77480133,0.5,12.0,248.0,0.0,0.55006784,-8.008006,-6.43741,0.0678646,1.7999999523162842,248.0,0.06786459684371948,-0.7562088966369629,0.0,69.0,-,100.0,0.0,0.0,0.0,68.0,-,89.4117660522461,-,12.319999694824219,0.0,12.201641082763672,5.127989768981934,-,-,0.05607215315103531,-0.816310465335846,6.0,100.0,Infinity,8.195547103881836
